1658054807,2134.000000
1658054807,2126.000000
1658054807,2106.000000
1658054807,2093.000000
1658054807,2081.000000
1658054807,2076.000000
1658054807,2095.000000
1658054807,2094.000000
1658054807,2103.000000
1658054807,2120.000000
1658054807,2126.000000
1658054807,2151.000000
1658054807,2157.000000
1658054807,2160.000000
1658054807,2170.000000
1658054807,2177.000000
1658054807,2171.000000
1658054807,2185.000000
1658054807,2196.000000
1658054807,2187.000000
1658054807,2193.000000
1658054807,2187.000000
1658054807,2181.000000
1658054807,2181.000000
1658054807,2171.000000
1658054807,2161.000000
1658054807,2167.000000
1658054807,2148.000000
1658054807,2143.000000
1658054807,2145.000000
1658054807,2140.000000
1658054807,2142.000000
1658054807,2142.000000
1658054807,2133.000000
1658054807,2134.000000
1658054807,2134.000000
1658054807,2126.000000
1658054807,2133.000000
1658054807,2125.000000
1658054807,2123.000000
1658054807,2138.000000
1658054807,2139.000000
1658054807,2144.000000
1658054807,2148.000000
1658054807,2142.000000
1658054807,2141.000000
1658054807,2149.000000
1658054807,2147.000000
1658054807,2167.000000
1658054807,2182.000000
1658054807,2183.000000
1658054807,2192.000000
1658054807,2181.000000
1658054807,2186.000000
1658054807,2180.000000
1658054808,2175.000000
1658054808,2176.000000
1658054808,2184.000000
1658054808,2176.000000
1658054808,2173.000000
1658054808,2176.000000
1658054808,2161.000000
1658054808,2160.000000
1658054808,2153.000000
1658054808,2151.000000
1658054808,2156.000000
1658054808,2162.000000
1658054808,2163.000000
1658054808,2178.000000
1658054808,2171.000000
1658054808,2165.000000
1658054808,2166.000000
1658054808,2168.000000
1658054808,2171.000000
1658054808,2185.000000
1658054808,2180.000000
1658054808,2185.000000
1658054808,2198.000000
1658054808,2195.000000
1658054808,2202.000000
1658054808,2222.000000
1658054808,2230.000000
1658054808,2247.000000
1658054808,2254.000000
1658054808,2263.000000
1658054808,2260.000000
1658054808,2258.000000
1658054808,2247.000000
1658054808,2251.000000
1658054808,2239.000000
1658054808,2229.000000
1658054808,2209.000000
1658054808,2197.000000
1658054808,2192.000000
1658054808,2199.000000
1658054808,2197.000000
1658054808,2201.000000
1658054808,2204.000000
1658054808,2203.000000
1658054808,2201.000000
1658054808,2205.000000
1658054808,2207.000000
1658054808,2225.000000
1658054808,2225.000000
1658054808,2230.000000
1658054808,2233.000000
1658054808,2213.000000
1658054808,2206.000000
1658054808,2208.000000
1658054808,2204.000000
1658054808,2209.000000
1658054808,2216.000000
1658054808,2208.000000
1658054808,2197.000000
1658054808,2202.000000
1658054808,2190.000000
1658054808,2196.000000
1658054808,2200.000000
1658054808,2192.000000
1658054808,2180.000000
1658054808,2184.000000
1658054808,2181.000000
1658054808,2188.000000
1658054808,2184.000000
1658054808,2181.000000
1658054808,2175.000000
1658054808,2181.000000
1658054808,2170.000000
1658054808,2171.000000
1658054808,2169.000000
1658054808,2171.000000
1658054809,2182.000000
1658054809,2202.000000
1658054809,2181.000000
1658054809,2186.000000
1658054809,2183.000000
1658054809,2186.000000
1658054809,2186.000000
1658054809,2191.000000
1658054809,2192.000000
1658054809,2196.000000
1658054809,2186.000000
1658054809,2189.000000
1658054809,2184.000000
1658054809,2190.000000
1658054809,2196.000000
1658054809,2197.000000
1658054809,2184.000000
1658054809,2191.000000
1658054809,2259.000000
1658054809,2185.000000
1658054809,2193.000000
1658054809,2199.000000
1658054809,2193.000000
1658054809,2210.000000
1658054809,2196.000000
1658054809,2195.000000
1658054809,2195.000000
1658054809,2191.000000
1658054809,2202.000000
1658054809,2183.000000
1658054809,2180.000000
1658054809,2194.000000
1658054809,2186.000000
1658054809,2187.000000
1658054809,2186.000000
1658054809,2209.000000
1658054809,2203.000000
1658054809,2206.000000
1658054809,2208.000000
1658054809,2198.000000
1658054809,2204.000000
1658054809,2206.000000
1658054809,2198.000000
1658054809,2205.000000
1658054809,2191.000000
1658054809,2188.000000
1658054809,2184.000000
1658054809,2168.000000
1658054809,2154.000000
1658054809,2142.000000
1658054809,2133.000000
1658054809,2135.000000
1658054809,2139.000000
1658054809,2141.000000
1658054809,2161.000000
1658054809,2168.000000
1658054809,2160.000000
1658054809,2161.000000
1658054809,2154.000000
1658054809,2142.000000
1658054809,2155.000000
1658054809,2152.000000
1658054809,2149.000000
1658054809,2157.000000
1658054809,2150.000000
1658054809,2162.000000
1658054809,2179.000000
1658054809,2180.000000
1658054809,2185.000000
1658054809,2181.000000
1658054809,2167.000000
1658054809,2163.000000
1658054809,2151.000000
1658054809,2153.000000
1658054809,2163.000000
1658054809,2165.000000
1658054809,2168.000000
1658054810,2187.000000
1658054810,2182.000000
1658054810,2182.000000
1658054810,2188.000000
1658054810,2184.000000
1658054810,2180.000000
1658054810,2176.000000
1658054810,2159.000000
1658054810,2160.000000
1658054810,2165.000000
1658054810,2169.000000
1658054810,2174.000000
1658054810,2161.000000
1658054810,2145.000000
1658054810,2148.000000
1658054810,2147.000000
1658054810,2152.000000
1658054810,2165.000000
1658054810,2177.000000
1658054810,2188.000000
1658054810,2199.000000
1658054810,2186.000000
1658054810,2190.000000
1658054810,2201.000000
1658054810,2209.000000
1658054810,2223.000000
1658054810,2234.000000
1658054810,2233.000000
1658054810,2238.000000
1658054810,2230.000000
1658054810,2226.000000
1658054810,2232.000000
1658054810,2204.000000
1658054810,2212.000000
1658054810,2225.000000
1658054810,2225.000000
1658054810,2227.000000
1658054810,2224.000000
1658054810,2217.000000
1658054810,2210.000000
1658054810,2215.000000
1658054810,2203.000000
1658054810,2199.000000
1658054810,2195.000000
1658054810,2196.000000
1658054810,2210.000000
1658054810,2232.000000
1658054810,2241.000000
1658054810,2263.000000
1658054810,2265.000000
1658054810,2271.000000
1658054810,2262.000000
1658054810,2260.000000
1658054810,2248.000000
1658054810,2235.000000
1658054810,2230.000000
1658054810,2224.000000
1658054810,2221.000000
1658054810,2229.000000
1658054810,2221.000000
1658054810,2217.000000
1658054810,2214.000000
1658054810,2212.000000
1658054810,2203.000000
1658054810,2198.000000
1658054810,2186.000000
1658054810,2191.000000
1658054810,2194.000000
1658054810,2192.000000
1658054810,2192.000000
1658054810,2201.000000
1658054810,2212.000000
1658054810,2215.000000
1658054810,2209.000000
1658054810,2209.000000
1658054810,2199.000000
1658054810,2209.000000
1658054811,2203.000000
1658054811,2206.000000
1658054811,2208.000000
1658054811,2211.000000
1658054811,2214.000000
1658054811,2231.000000
1658054811,2239.000000
1658054811,2251.000000
1658054811,2256.000000
1658054811,2251.000000
1658054811,2245.000000
1658054811,2245.000000
1658054811,2236.000000
1658054811,2243.000000
1658054811,2241.000000
1658054811,2236.000000
1658054811,2241.000000
1658054811,2241.000000
1658054811,2226.000000
1658054811,2242.000000
1658054811,2239.000000
1658054811,2239.000000
1658054811,2257.000000
